design_id,Wc,Hc,tw,Rf,py,Neff,sx,A,lam,win,wout,lh,N,AR,Rf_max,span
66,0.5245094060897827,0.8785051743499934,0.35025085760280494,0.16727809086441994,1.1647463624365628,13.749061653390527,0.73330023069866,0.2180116348899901,4.662430449388921,2.853098838124424,2.869724753778428,10.300237581133842,14.0,1.6749083317671059,0.17512542880140247,31.735163444044247
67,0.5564638234209269,0.9898859287612141,0.7918895841110498,0.18776127882301807,2.48856916166842,7.863327115774155,0.8831869594287127,0.26204535719007255,10.852840448264033,2.700901397038251,0.902089785784483,14.706410667859018,8.0,1.7788864021308226,0.27823191171046346,40.09404618440125
68,0.6024593339301646,0.9343422734178602,0.7346703833900392,0.15693728681653737,1.6046968198381366,10.00960466824472,0.7284421829506754,0.21680847108364104,7.40855419728905,1.997102353721857,4.8795021078549325,2.6457524793222547,10.0,1.5508802350569384,0.3012296669650823,30.684458199303744
69,0.36767483940348034,0.9791495607234537,1.1934501122217624,0.14171627573668957,2.292877888120711,6.290948214009404,0.6116486073005944,0.04680355489253998,10.368128609843552,2.1521129542961717,1.4724919088184834,11.731833095662296,6.0,2.6630855739599606,0.18383741970174017,27.75379724119009
70,0.2681658970657736,0.6800901454873383,0.6446108177304268,0.11632693279534578,2.359574296232313,7.237941283732653,0.9438083506654947,0.018268311582505702,0.8544309744611382,2.468329287134111,1.562282137107104,9.72334337234497,7.0,2.536079915189705,0.1340829485328868,42.44248446212264
71,0.636226462572813,0.9931187592446804,0.2611950956750661,0.10989891700446607,1.0651541577652097,15.569891463965178,0.6478938376065343,0.09355521909892558,11.60270111169666,4.4395311321131885,3.595328119583428,5.456987025216222,16.0,1.5609516699897135,0.13059754783753305,26.541062247510094
72,0.8142978245392443,0.3874538865871727,0.46507872082293034,0.12291436269879341,1.6902956425212325,10.184710772708058,0.8860881912522017,0.02271367544308305,1.8967602797783911,3.37241822341457,1.5026529636234045,14.459936479106545,10.0,0.4758134860625552,0.23253936041146517,39.09857836100968
73,0.9197702685836703,0.9311371367424727,0.6557145327329637,0.23610034100711344,2.2126770228147508,6.729841159656644,0.6559750296641141,0.03368622483685613,0.9296925598755479,1.0534378006123006,2.3537471452727914,3.053768894635141,7.0,1.0123583774634355,0.3278572663664818,29.907748207593496
74,0.7506228930316866,0.7309564381837845,1.190709676919505,0.2626853184774518,2.1460086879320444,8.239355687052011,0.8994811668526381,0.0619284993968904,10.107531388290226,1.299356586765498,2.227689201477915,4.6126620806753635,8.0,0.9737998200821303,0.3753114465158433,40.9020659146274
75,0.5720914207398892,0.4201111786067486,0.5851398493163288,0.15017013531178236,1.7901458826847376,7.2675909753888845,0.6640271526761353,0.11690686885267496,2.0286470004357398,1.6087890430353582,1.1425139703787863,4.2490535313263535,7.0,0.7343427350534577,0.2860457103699446,30.710390574983965
76,0.32112963711842896,0.5051251721568406,0.45862996238283815,0.10536958947777748,1.1533502684906125,7.113502057269216,0.8493492200504988,0.060002803802490234,11.135658966377378,4.420500687323511,4.217683663126081,8.7111203847453,7.0,1.5729634196626834,0.16056481855921448,34.281276641767654
77,0.6250253009609879,0.2789319881238044,0.8219572698231787,0.10331918112933636,1.6762617700733244,7.6932199113070965,0.8911443709861486,0.007795718684792518,6.033427394926548,2.473824525717646,1.8099909205920994,11.296812638640404,8.0,0.4462731151762038,0.3125126504804939,39.84857615699884
78,0.5829067710321397,0.6038210920989513,0.7582110287155956,0.25467997863888736,2.189540563337505,8.949150200933218,0.6618776900693774,0.011097313463687896,5.42642563348636,4.092357044573873,0.9741435716859996,6.395405021496117,9.0,1.0358793585975663,0.29145338551606986,29.07860308877433
79,0.48577411584556107,0.7156962312757968,0.38335086274892094,0.10020455606281758,1.3968679799698294,12.557967832311988,0.7792523483745754,0.12765108374878764,10.178733782842755,1.42648722557351,2.941810667514801,2.801958242431283,13.0,1.4733107589111096,0.19167543137446047,34.77935867876542
80,0.8660648693796248,0.5693519142456352,0.8823741773609073,0.19478222113102675,2.3532217454165223,6.031515352427959,0.8882540080696344,0.14280137931928039,4.126405654009432,1.9088623919524252,0.6317200241610408,9.292432254180312,6.0,0.6574010035223695,0.4330324346898124,41.26776388146806
81,0.37689950899221003,0.859394654724747,0.8031200149096549,0.16841852553188802,1.4747720819897951,11.989099983125925,0.9176408475730568,0.023996212240308522,9.394245191011578,4.554644565097988,2.5768882227130234,8.504792402498424,12.0,2.280169207496923,0.18844975449610502,38.42021573917784
82,0.5193600094411522,0.4865570505149662,0.302337602712214,0.13161397743970155,1.6116438370198014,6.961484843865037,0.6533953331876546,0.054792643524706364,8.019203331321478,1.6654165354557335,1.6553696719929576,9.34426490496844,7.0,0.9368396520142491,0.151168801356107,29.84658511573417
83,0.4875109058339149,0.961959330085665,0.5877537301741541,0.21494001075625419,1.2963710052892568,15.26081476919353,0.8829972718376666,0.04474045895040035,6.671176208183169,1.0376540357246995,4.9824259779416025,7.009691377170384,15.0,1.9732057653975543,0.24375545291695744,37.95115209173386
84,0.5971927823033184,0.31000609621405606,0.27926457887515427,0.117513233050704,1.2009227174334227,9.796903314068913,0.763409925205633,0.06709144860506057,7.7728340877220035,4.112129338085651,4.24335144367069,14.561964452266693,10.0,0.5191055642340329,0.13963228943757713,31.028429376418305
85,0.6788262350019068,0.850423616077751,0.8829423942603172,0.32195890396833415,1.9431296390481294,7.366747347638011,0.7985546933487058,0.04905734388157725,10.866641013883054,3.923600420355797,2.2258940492756665,11.611160226166248,7.0,1.2527854290654548,0.3394131175009534,34.21847230364047
86,0.5443822979461402,0.8239731468260288,0.6770732003264129,0.2611060047522187,1.3779555185697974,12.536967812106013,0.8033828542102128,0.11301611149683594,11.285734332632273,2.8448471184819937,3.522677751723677,11.046251993626356,13.0,1.5135928371196792,0.2721911489730701,34.25019955182008
87,0.5127623654901982,0.9349694065749645,0.33117988337762655,0.1065958632156253,2.1438376439735296,8.833663333207369,0.6801353379618376,0.006909080408513546,3.8592818342149258,2.706930361688137,1.552810532040894,13.95276494603604,9.0,1.8233970928836374,0.16558994168881327,30.429431247743786
88,0.8993387020658702,0.7481900543905795,0.7246493339538574,0.15170547794550657,2.3075064831413328,7.438744878396392,0.6751391618046909,0.10913422917947173,8.208474583923817,4.225655452348292,1.2975883278995752,3.1059697372838855,7.0,0.8319335670442212,0.3623246669769287,29.352860752190338
89,0.9537545217666775,0.6135011676698923,0.5468904064502568,0.22990244589745998,2.207197576016188,9.1017115842551,0.907358390558511,0.10758484723046421,9.206700595561415,2.4746833103708923,0.707098001614213,13.139760596677661,9.0,0.6432485022807332,0.2734452032251284,41.573545167015084
